ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german-wv,gpt-4o_long-wv,gpt-4o_medium,gpt-4o_short,Qwen2.5-32B_short,Qwen2.5-32B_medium,Qwen2.5-32B_long,Qwen2.5-32B_long-german,Qwen2.5-3B_short,Qwen2.5-3B_medium,Qwen2.5-3B_long,Qwen2.5-3B_long-german,Qwen2.5-7B_short,Qwen2.5-7B_medium,Qwen2.5-7B_long,Qwen2.5-7B_long-german,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german
98,"Kostenlose WiFi-Hotspots findet man u.a. auf dem Europaplatz/Alter Markt, bei McDonalds in der Friesenstraße und im Autohaus Anders (Karl-Friedrich-Benz-Str. 7).",nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False
99,Multimar Wattforum: Mit dem 1999 eröffneten und 2003 durch ein Walhaus erweiterten Multimar Wattforum ist in Tönning das größte Informationszentrum für den Nationalpark Schleswig-Holsteinisches Wattenmeer beheimatet.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
100,Der Park verläuft L-förmig um den Festungshügel.,ja,1,,,,set_1_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False
101,Das archäologische Museum im Torre del Agua (Wasserturm) an der Plaza de la Duquesa zeigt Ausgrabungsstücke aus iberischer und römischer Zeit.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
102,Norfolk Broads: Von Menschen geschaffenes Feuchtgebiet (Torfabbau während des Mittelalters) mit zahlreichen Flüssen und Seen. .,nein,0,,,,set_1_wv,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True
103,Der Bahnhof in Billerbeck enthält ein sehr schönes und leckeres Kunstcafe sowie eine Verleihstation für Fahrräder.,ja,1,,,,set_1_wv,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False
104,Schweinfurt ist die wichtigste Industriestadt Nordbayerns mit dem höchsten Bruttoinlandsprodukt in Bayern.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,Das Museum besitzt eine eigene Erlebnisbahn.,topographische Beschreibung,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,"Nach Osten geht die Insel zwar noch weiter, aber nicht mehr für den Autoverkehr.",nein,0,,,,set_1_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
107,"Die Fremdenverkehrsinfo Kumamoto Total Information Center ist im Hauptbahnhof Ebene 1, geöffnet täglich 9.00-17.30 Uhr.",nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False
108,Der See ist eines der größten Gewässer der Woiwodschaft und liegt am Rande der Tucheler Heide.,nein,0,,,,set_1_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False
109,"So steht mit den Flußsystemen Shannon und Erne, dem Verbindungskanal, den Binnenseen und dem Mündungstrichter ein umfangreiches und abwechslungsreiches Netz von Wasserwegen zur Verfügung.",ja,1,,,,set_1_wv,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False
110,"Die Stadt hat keine Universität, bietet aber durch die Vielzahl an Industriebetrieben gute Möglichkeiten für Lehrstellen, zumal auch das Mietpreisniveau relativ niedrig isr.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,"Nordwestlich des Maritim Jolie Ville Royal Peninsula Hotels befindet sich der botanische Garden Peace Park, auch Susan Park nach der einstigen Präsidentengattin genannt.",nein,0,,,,set_1_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False
112,"Nur vier Orte haben mehr als 10.000 Einwohner: die Universitätsstadt Blacksburg, Christiansburg, Bristol und Radford.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
113,"Sie ist damit auch für Touristen ein wichtiges Verkehrsmittel, die beispielsweise von der Altstadt zum Busbahnhof oder nach Yad Vashem wollen.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
114,"Cineasten können in den USA auch zahllose Hotels finden, die Schauplatz von Dreharbeiten waren und in berühmten Filmen verewigt wurden.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
115,Der Fluß durch die Stadt ist der Talas.,nein,0,,,,set_1_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,False
116,"Ein weiteres Feuer, welches das Pompey Museum schwer beschädigte, zerstörte 2001 auch wieder den Straw Market.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
117,"Im 18./19. JH Militärgefängnis, jetzt dient es als Museum.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
118,"Naturzeltplatz ""Woldberg"": Mitten im Wald, nicht weit vom Nationalpark Weerribben-Wieden und nur 10 Minuten (mit dem Rad) von Steenwijk entfernt liegt dieser Naturzeltplatz des Staatlichen Forstamtes SBB.",nein,0,,,,set_1_wv,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False
119,Eine 60 Stadien oder 12 km lange Straße verband die neue Hauptstadt mit dem weiterhin genutzten Aphrodite-Heiligtum in Palaia Paphos.,nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False
120,Die Deschneyer Großkoppe (Velká Deštná) ist mit 1115 m der höchste Berg.,nein,0,,,,set_1_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
121,Delaware Park: Größter Park in Buffalo mit gepflegten Grünflächen und einem See.,ja,1,,,,set_1_wv,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True
122,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",ja,1,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
123,Innerspanische Flüge werden auch über den Flughafen Granada-Jaén abgewickelt.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,Die andere wesentliche U-Bahnlinie verläuft in ost-westlicher Richtung unter den Straßen Bloor/Danforth und verbindet so die Bezirke mit Etobicoke.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False
125,"Für die Freunde des Wassersports gibt es an der Dr.-Georg-von-Opel-Anlage einen öffentlichen Bootsanlegesteg, der für einen Kurzbesuch der Innenstadt benutzt werden kann.",nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False
126,"In Deutschland: . Hochdorf (bei Plochingen), Gemeinde im Landkreis Esslingen, Baden-Württemberg . Hochdorf (Riß), Gemeinde im Landkreis Biberach, Baden-Württemberg .",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,Man erreicht die Insel mit der Water Island Fähre mehrmals täglich von der Crown Bay Marina aus.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
128,Kingdom Hotel at Victoria Falls: Das Haus liegt verkehrsgünstig an der Hauptstraße zu den Wasserfällen.,ja,1,,,,set_1_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False
129,Der nächstliegende Flughafen ist in Bodø (130 km).,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False
130,"Verkehrsbelastung: lärmende Straßen sind fast immer in der Nähe, oft radelt man auf dem Seitensteig einer Hauptverkehrsstraße.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False
131,"Wizebsk Віцебск, Витебск (Witebsk, russ.), Witebsk (poln.), Vitebskas (lit.), Vitebska (lett.) ist eine Stadt in Belarus.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,Anfahrt aus dem Stadtzentrum: Kieler Straße-Am Klingetal-Klingetal- Platanenweg-Eichenweg.,nein,0,,,,set_1_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
133,Vom Busbahnhof Taipeh fahren diverse Schnellbuse nach Hsinchu.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,Die als „Perle im Werratal“ bekannte Stadt besitzt einen gut erhaltenen Fachwerkkern im Stadtteil „Allendorf“ und einen weitläufigen Kurpark im Stadtteil „Sooden“.,topographische Beschreibung,0,,,,set_1_wv,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True
135,Der Hafen ist gut für Segelboote geeignet.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
136,Er kommt in der Nähe des Busbahnhofes der Stadt am Bahnhof Mitre an.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False
137,Der 1928 geborene spätere Friedensnobelpreisträger Elie Wiesel ist einer der bekanntesten Söhne der Stadt.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138,"Einige davon wurden auf dem Tempelberg gefunden, andere in Heiligtümern am Fuße der Dangrek-Berge, in Angkor Thom, im Tempel Loley, etc. Bauliche Interventionen auf dem Tempelgelände sind vom 9. bis zum 12. Jahrhundert dokumentiert.",nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False
139,"Empfehlenswert ist, sie außerhalb des Parks, spätestens im Visitor Center zu kaufen.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
140,"Landgrenzübergänge u.a.: Gatumba (Demokratische Republik Kongo), Kobero und Mugina (Tansania).",nein,0,,,,set_1_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
141,Ringelstecherwiese (Grünfläche an der Wittstraße; Turnierplatz der Landshuter Hochzeit; Nähe Stadttheater und Ländtor) .,ja,1,,,,set_1_wv,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False
142,Mit etwas über 8000 Einwohnern ist es die zweitgrößte Stadt der Salomonen und kommerzielles Zentrum der Westprovinz.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
143,Die Seitenstraßen im Umfeld des Bahnhofs sind als Anwohnerparkzonen ausgewiesen (keine Abstellmöglichkeiten).,nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False
