ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german,gpt-4o_long,gpt-4o_medium,gpt-4o_short,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german,Qwen2.5:3B_short,Qwen2.5:3B_medium,Qwen2.5:3B_long,Qwen2.5:3B_long-german,Qwen2.5:7B_short,Qwen2.5:7B_medium,Qwen2.5:7B_long,Qwen2.5:7B_long-german,Qwen2.5:32B_short,Qwen2.5:32B_medium,Qwen2.5:32B_long,Qwen2.5:32B_long-german
101,"""Aber trotz des vollkommenen Glücks, das sie auf dem""Karl Johann"" zur Schau trug, ließ es sich nicht mehr verbergen, daß sie mehr fern von Helleberg weilte als daheim und daß sie den Namen ihres Gatten niemals nannte.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,Das Freifräulein schritt darüber fort und öffnete die Tür.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,"Die Erste davon war die Reichsstadt Biberach, welche aus Antrieb der edlen Herren von Brandenburg, aus deren Familie jederzeit einer die Rittmeisterstelle bekleidet, zwo Compagnien blaue Dragoner aufgestellt.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,"Während sie niederrollte, kamen rechts und links je zwei Diener, die je einen glatten, viereckigen Tisch auf die Bühne stellten.",nein,0,,,,set_1_gt,False,False,False,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
108,"Da wird in dem Hause, wo man den Winter über hingewandelt, eine""Letze"" gehalten, wie man's auf dem Heuberge heißt.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
110,"Was meinen Besuch betraf, so sollte er nicht im kleinen, dumpfen Zimmer sitzen.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
111,"Die Lichter der Stadt schimmerten nur wie kleine, verschwindende Pünktchen zu uns herauf.",ja,1,,,,set_1_gt,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True
112,"Sie aber fühlte, daß er gut war, sah sie ihn elastischen Schrittes über den Rasen schreiten.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
113,"Als er diesem Gebote folgte, sah er den Kammerdiener neben dem Generale stehen, welcher am Tische saß.",nein,0,,,,set_1_gt,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
114,"""""Bayern, Würtemberg und Baden trauen einander selbst nicht.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,"Das brachte die Musikanten auf Ahnungen und Geistererscheinungen überhaupt, sie erzählten Geschichten, daß Einem am lichten Tag die Haare zu Berg stiegen.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,Der Weinreisende war nie um eine Antwort verlegen und verkaufte zwischendurch ganze Stückfässer des berühmten Kreuzberger Nordseite zum Selbstkostenpreise.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,"Es ist ja ganz gleichgültig, wer von beiden Platz macht, Eccellenza oder die Feinde.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,"Es hatte in der Schüssel nicht Platz, sie füllte auch noch einen Milchtopf.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,"Totenübel ist mir gewesen, weil ich mit dem Riegelberger Peter das Tabakrauchen hab' wollen lernen.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,"Flora saß bei ihm, hatte seine Hand in der ihrigen und schaute freundlich in sein Angesicht, dessen tödliche Blässe gewichen war, um einer leichten Röte der wiedererwachenden Gesundheit Platz zu machen.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
121,"""Gott sei Dank, daß dieser Baron Haldenberg endlich anmarschiert kommt!""",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,"–""Der Platz ist nur im Sturm zu nehmen.""",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,"Ich habe ihn ja erst vorgestern in Darmstadt gesprochen.""",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,Unsere glorreiche Armee hat an allen Orten der Erde ihre Schule erhalten.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,"Wir wissen ganz genau, daß er sogar in der Stadt selbst verkehrt und Verbündete in derselben hat.""",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126,"Sie erreichten die Gegend von Verakruz und wandten sich dann nordwärts von der Stadt der Küste zu, wo sie endlich nach längerem Suchen eine kleine, versteckte Bucht fanden, in der ein Boot bequem landen konnte.",teilweise,0,,,,set_1_gt,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
127,"""Geierschnabel griff in den Sack und zog eine Anzahl Zehntalerscheine hervor, wovon er einen auf den Tisch legte; die anderen steckte er in seine Hosentasche.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,"Der Kleine rückte auf seinem Sitz hin und her und warf bald einen Blick nach der Tür, bald einen auf die Fenster.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,Darum hab ich dann die Uhr in dera Stadt versetzt.,nein,0,,,,set_1_gt,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,Es fand im Jahre achtzehnhundertsechsundsiebzig eine so genannte Weltausstellung in einer amerikanischen Stadt namens Philadelphia statt.,nein,0,,,,set_1_gt,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,"Holmer war an das Fenster getreten und sah hinab nach der stillen, vornehmen Straße.",teilweise,0,,,,set_1_gt,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False
132,"„Du bringſt in mein Haus die herrlichſte Gabe, welche Allah der Erde verliehen hat.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,"Stellenweiſe aller- dings war er breiter, und ich hoffte, als ich eine Krüm- mung des Berges vor mir ſah, daß ſich der Fels hinter derſelben wieder gangbar zeigen werde.",nein,0,,,,set_1_gt,False,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
134,"""Der Kleine erhob sich und schlich zaghaft dem Fenster zu, neben dem der Schmied saß.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
135,"Er hielt die Hand hoch über den Tisch, um die Größe dieses Haufens Papiergulden zu bezeichnen.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
137,"Es war ein Saal, wie ihn jeder erste Gasthof einer galizischen Kleinstadt aufzuweisen hat, mittelgroß, mit niedriger Decke, die Wände grell bemalt, hier mit Palmen und Zitronenbäumen, unter denen nackte, seltsam gestaltete Wesen, vielleicht Menschen, vielleicht Affen, wandelten und nach den kürbisgroßen Früchten langten.",ja,1,,,,set_1_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
138,"""Nun sind Sie, verehrter Badke, seit bald einem Dezennium in München eingebürgert und wollen plötzlich so gegen jeden Lokalton verstoßen und in der lustigen Kunststadt den Blasierten und Degoutierten spielen.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,"""Er übergab seine Gewehre dem Hobble-Frank, und Jemmy und Davy thaten desgleichen.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,"Und nachdem er einige Schritte darauf zugegangen war, blieb der Wanderer stehn; hier entdeckte er Menschen: Auf dem Vorplatz vor dem Hause, nach Art einer hochstämmigen Laube geordnet, stand ein Rund von rotblühenden Kastanien.",Teilsatz,0,,,,set_1_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True
143,"Ich bewachte während Stephanus' Steinigung die Kleider derer, die ihn steinigten; ich wollte die Wahrheit auf der ganzen Erde, soweit sie von Menschen bewohnt ist, ausrotten, und doch hat mich der Herr dazu auserkoren, sie überall zu verkündigen.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,"Dieser Platz hatte alle möglichen Eigenschaften, nur groß war er nicht, und grad darum jedenfalls hatte man ihm diesen hochtrabenden Namen gegeben.",nein,0,,,,set_1_gt,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
145,"Der Stallmeister geleitete mich durch mehrere Thüren in ein großes, schönes Eckzimmer, dessen eine Thüre in den Hof führte, durch welchen ich gekommen war.",nein,0,,,,set_1_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
146,Basra liegt jetzt ungefähr zwei Meilen nordöstlich von der alten Stadt.,nein,0,,,,set_1_gt,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False
147,"Doch beachte, daß auf der Kante drüben der Felsen unter einer Schicht von Erde und faulem Holze liegt.",ja,1,,,,set_1_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True
148,"Aber in der verschwiegenen Nacht, wenn die Zweifel schlafen, gleiten diese Wahrheiten an den freundlichen Strahlen der Sterne herab, um, wie alles Himmlische, wenn es die Erde berührt, sichtbare Gestalten anzunehmen, sobald sie das ihnen verbotene Land erreicht haben.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
149,"Es war sehr, sehr einsam da oben, und ich sehnte mich nach der Stadt.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
150,"(Diese Erzählung, deren Schauplatz Albanien ist, bildet den Schluß in der großen Reisenovellen-Serie, welche schon vor Jahren im"" Deutschen Hausschatz"" unter dem Gesammttitel"" Giölgeda padishanün"" zu erscheinen begann.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,Mitten auf dem freien Platze lag eine dunkle Masse.,nein,0,,,,set_1_gt,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True
